property_name,featureID,featureID_hex,featureID_highbyte,dataType_code,dataType_guess,access,interfaceName_int,interfaceName
0x1470000D,342884365,0x1470000D,0x14,1,Integer?,READ,,(unset)
0x14700018,342884376,0x14700018,0x14,1,Integer?,READ,,(unset)
0x14700019,342884377,0x14700019,0x14,1,Integer?,READ,,(unset)
0x1470001B,342884379,0x1470001B,0x14,1,Integer?,READ,,(unset)
0x1470001F,342884383,0x1470001F,0x14,1,Integer?,READ,,(unset)
0x14700029,342884393,0x14700029,0x14,2,Long?,READ,,(unset)
0x1470003C,342884412,0x1470003C,0x14,1,Integer?,READ,,(unset)
0x15100000,353370112,0x15100000,0x15,2,Long?,READ,,(unset)
0x15100008,353370120,0x15100008,0x15,1,Integer?,READ,,(unset)
0x15100010,353370128,0x15100010,0x15,3,Float?,READ,,(unset)
0x15100012,353370130,0x15100012,0x15,3,Float?,READ,4,CHARGING
0x1510001B,353370139,0x1510001B,0x15,1,Integer?,READ,,(unset)
0x1510001D,353370141,0x1510001D,0x15,1,Integer?,READ,,(unset)
0x1510001E,353370142,0x1510001E,0x15,1,Integer?,READ,,(unset)
0x1510001F,353370143,0x1510001F,0x15,1,Integer?,READ,,(unset)
0x1510002C,353370156,0x1510002C,0x15,1,Integer?,READ,,(unset)
0x15100038,353370168,0x15100038,0x15,1,Integer?,READ,,(unset)
0x15500000,357564416,0x15500000,0x15,2,Long?,READ,,(unset)
0x15500008,357564424,0x15500008,0x15,1,Integer?,READ,,(unset)
0x15A00000,362807296,0x15A00000,0x15,2,Long?,READ,,(unset)
0x15A01010,362811408,0x15A01010,0x15,14,?,READ,1,SETTING
0x15A02010,362815504,0x15A02010,0x15,14,?,READ,1,SETTING
0x15A03010,362819600,0x15A03010,0x15,14,?,READ,1,SETTING
0x15A04010,362823696,0x15A04010,0x15,14,?,READ,1,SETTING
0x15B00000,363855872,0x15B00000,0x15,2,Long?,READ,,(unset)
0x15B00008,363855880,0x15B00008,0x15,2,Long?,READ,,(unset)
0x15B00010,363855888,0x15B00010,0x15,2,Long?,READ,,(unset)
0x15B00018,363855896,0x15B00018,0x15,2,Long?,READ,,(unset)
0x15B00028,363855912,0x15B00028,0x15,2,Long?,READ,,(unset)
0x15B00030,363855920,0x15B00030,0x15,2,Long?,READ,,(unset)
0x15B00038,363855928,0x15B00038,0x15,2,Long?,READ,,(unset)
0x15C00000,364904448,0x15C00000,0x15,2,Long?,READ,,(unset)
0x15C0000E,364904462,0x15C0000E,0x15,1,Integer?,READ,,(unset)
0x15C00010,364904464,0x15C00010,0x15,1,Integer?,READ,,(unset)
0x15C0002B,364904491,0x15C0002B,0x15,2,Long?,READ,,(unset)
0x15D00014,365953044,0x15D00014,0x15,2,Long?,READ,,(unset)
0x15D00018,365953048,0x15D00018,0x15,2,Long?,READ,,(unset)
0x15D00024,365953060,0x15D00024,0x15,2,Long?,READ,,(unset)
0x15D0002A,365953066,0x15D0002A,0x15,2,Long?,READ,,(unset)
0x15D0002B,365953067,0x15D0002B,0x15,2,Long?,READ,,(unset)
0x15D0002D,365953069,0x15D0002D,0x15,2,Long?,READ,,(unset)
0x16100000,370147328,0x16100000,0x16,2,Long?,READ,,(unset)
0x16100008,370147336,0x16100008,0x16,22,?22,READ,4,CHARGING
0x16100011,370147345,0x16100011,0x16,22,?22,READ,,(unset)
0x1610001A,370147354,0x1610001A,0x16,1,Integer?,READ,,(unset)
0x16501000,374345728,0x16501000,0x16,2,Long?,READ,,(unset)
0x16501010,374345744,0x16501010,0x16,2,Long?,READ,,(unset)
0x16501016,374345750,0x16501016,0x16,2,Long?,READ,,(unset)
0x16501018,374345752,0x16501018,0x16,1,Integer?,READ,,(unset)
0x1650101B,374345755,0x1650101B,0x16,1,Integer?,READ,,(unset)
0x16501020,374345760,0x16501020,0x16,2,Long?,READ,,(unset)
0x16501023,374345763,0x16501023,0x16,2,Long?,READ,,(unset)
0x1650102C,374345772,0x1650102C,0x16,2,Long?,READ,,(unset)
0x16501030,374345776,0x16501030,0x16,2,Long?,READ,,(unset)
0x16501034,374345780,0x16501034,0x16,2,Long?,READ,,(unset)
0x16501040,374345792,0x16501040,0x16,2,Long?,READ,,(unset)
0x16501044,374345796,0x16501044,0x16,2,Long?,READ,,(unset)
0x16501068,374345832,0x16501068,0x16,1,Integer?,READ,1,SETTING
0x165010A8,374345896,0x165010A8,0x16,1,Integer?,READ,,(unset)
0x165010E8,374345960,0x165010E8,0x16,2,Long?,READ,,(unset)
0x165010F4,374345972,0x165010F4,0x16,2,Long?,READ,,(unset)
0x16501100,374345984,0x16501100,0x16,2,Long?,READ,,(unset)
0x1650110C,374345996,0x1650110C,0x16,2,Long?,READ,,(unset)
0x16501118,374346008,0x16501118,0x16,2,Long?,READ,,(unset)
0x16501130,374346032,0x16501130,0x16,2,Long?,READ,,(unset)
0x16501138,374346040,0x16501138,0x16,1,Integer?,READ,,(unset)
0x1650113B,374346043,0x1650113B,0x16,1,Integer?,READ,,(unset)
0x16501149,374346057,0x16501149,0x16,1,Integer?,READ,,(unset)
0x1650114B,374346059,0x1650114B,0x16,2,Long?,READ,,(unset)
0x16501150,374346064,0x16501150,0x16,2,Long?,READ,,(unset)
0x16501153,374346067,0x16501153,0x16,2,Long?,READ,,(unset)
0x1650115A,374346074,0x1650115A,0x16,2,Long?,READ,,(unset)
0x16501161,374346081,0x16501161,0x16,2,Long?,READ,,(unset)
0x16501188,374346120,0x16501188,0x16,1,Integer?,READ,,(unset)
0x1650118A,374346122,0x1650118A,0x16,1,Integer?,READ,,(unset)
0x1650118E,374346126,0x1650118E,0x16,1,Integer?,READ,,(unset)
0x16501190,374346128,0x16501190,0x16,1,Integer?,READ,,(unset)
0x165011BA,374346170,0x165011BA,0x16,1,Integer?,READ,,(unset)
0x165011C0,374346176,0x165011C0,0x16,2,Long?,READ,,(unset)
0x165011C8,374346184,0x165011C8,0x16,2,Long?,READ,,(unset)
0x165011D0,374346192,0x165011D0,0x16,2,Long?,READ,,(unset)
0x165011D8,374346200,0x165011D8,0x16,2,Long?,READ,,(unset)
0x165011E0,374346208,0x165011E0,0x16,1,Integer?,READ,,(unset)
0x165011E2,374346210,0x165011E2,0x16,1,Integer?,READ,,(unset)
0x165011E4,374346212,0x165011E4,0x16,1,Integer?,READ,4,CHARGING
0x16503010,374353936,0x16503010,0x16,1,Integer?,READ,,(unset)
0x1650301E,374353950,0x1650301E,0x16,1,Integer?,READ,,(unset)
0x1650302C,374353964,0x1650302C,0x16,1,Integer?,READ,,(unset)
0x16503038,374353976,0x16503038,0x16,1,Integer?,READ,,(unset)
0x16503044,374353988,0x16503044,0x16,1,Integer?,READ,,(unset)
0x16700000,376438784,0x16700000,0x16,2,Long?,READ,,(unset)
0x16700008,376438792,0x16700008,0x16,1,Integer?,READ,,(unset)
0x16700011,376438801,0x16700011,0x16,1,Integer?,READ,,(unset)
0x16700017,376438807,0x16700017,0x16,1,Integer?,READ,,(unset)
0x16700018,376438808,0x16700018,0x16,1,Integer?,READ,,(unset)
0x16700022,376438818,0x16700022,0x16,1,Integer?,READ,,(unset)
0x16700026,376438822,0x16700026,0x16,1,Integer?,READ,,(unset)
0x1670002C,376438828,0x1670002C,0x16,1,Integer?,READ,,(unset)
0x16801018,377491480,0x16801018,0x16,2,Long?,READ,,(unset)
0x16802018,377495576,0x16802018,0x16,2,Long?,READ,,(unset)
0x1680201A,377495578,0x1680201A,0x16,2,Long?,READ,,(unset)
0x1680201C,377495580,0x1680201C,0x16,2,Long?,READ,,(unset)
0x17C00018,398458904,0x17C00018,0x17,1,Integer?,READ,,(unset)
0x17F00000,401604608,0x17F00000,0x17,2,Long?,READ,,(unset)
0x17F00008,401604616,0x17F00008,0x17,12,?12,READ,,(unset)
0x17F0000B,401604619,0x17F0000B,0x17,12,?12,READ,,(unset)
0x17F0000E,401604622,0x17F0000E,0x17,12,?12,READ,,(unset)
0x17F00010,401604624,0x17F00010,0x17,12,?12,READ,,(unset)
0x18000008,402653192,0x18000008,0x18,2,Long?,READ,,(unset)
0x18000009,402653193,0x18000009,0x18,2,Long?,READ,,(unset)
0x18000010,402653200,0x18000010,0x18,22,?22,READ,,(unset)
0x18500000,407896064,0x18500000,0x18,2,Long?,READ,,(unset)
0x18500800,407898112,0x18500800,0x18,2,Long?,READ,,(unset)
0x18500808,407898120,0x18500808,0x18,4,Double?,READ,,(unset)
0x1850080F,407898127,0x1850080F,0x18,4,Double?,READ,,(unset)
0x18500810,407898128,0x18500810,0x18,4,Double?,READ,,(unset)
0x18500813,407898131,0x18500813,0x18,1,Integer?,READ,,(unset)
0x18500814,407898132,0x18500814,0x18,1,Integer?,READ,,(unset)
0x18500843,407898179,0x18500843,0x18,4,Double?,READ,,(unset)
0x18500843,407898179,0x18500843,0x18,1,Integer?,READ,,(unset)
0x18500845,407898181,0x18500845,0x18,4,Double?,READ,,(unset)
0x18500845,407898181,0x18500845,0x18,1,Integer?,READ,,(unset)
0x18A00000,413138944,0x18A00000,0x18,2,Long?,READ,,(unset)
0x18A00008,413138952,0x18A00008,0x18,2,Long?,READ,,(unset)
0x18A0000A,413138954,0x18A0000A,0x18,2,Long?,READ,,(unset)
0x19302038,422584376,0x19302038,0x19,24,?24,READ,,(unset)
0x1930203A,422584378,0x1930203A,0x19,24,?24,READ,,(unset)
0x1930203C,422584380,0x1930203C,0x19,24,?24,READ,,(unset)
0x19302040,422584384,0x19302040,0x19,24,?24,READ,,(unset)
0x19302042,422584386,0x19302042,0x19,24,?24,READ,,(unset)
0x19302044,422584388,0x19302044,0x19,24,?24,READ,,(unset)
0x19302046,422584390,0x19302046,0x19,24,?24,READ,,(unset)
0x1930601A,422600730,0x1930601A,0x19,24,?24,READ,,(unset)
0x19310010,422641680,0x19310010,0x19,24,?24,READ,,(unset)
0x19311010,422645776,0x19311010,0x19,24,?24,READ,,(unset)
0x19500000,424673280,0x19500000,0x19,2,Long?,READ,,(unset)
0x19500008,424673288,0x19500008,0x19,1,Integer?,READ,,(unset)
0x19500014,424673300,0x19500014,0x19,1,Integer?,READ,,(unset)
0x19500020,424673312,0x19500020,0x19,1,Integer?,READ,,(unset)
0x1950002C,424673324,0x1950002C,0x19,1,Integer?,READ,,(unset)
0x19900000,428867584,0x19900000,0x19,2,Long?,READ,,(unset)
0x19C00020,432013344,0x19C00020,0x19,2,Long?,READ,,(unset)
0x19C33020,432222240,0x19C33020,0x19,2,Long?,READ,,(unset)
0x19C33028,432222248,0x19C33028,0x19,2,Long?,READ,,(unset)
0x19C33030,432222256,0x19C33030,0x19,2,Long?,READ,,(unset)
0x19C3B020,432255008,0x19C3B020,0x19,2,Long?,READ,,(unset)
0x19C3B030,432255024,0x19C3B030,0x19,2,Long?,READ,,(unset)
0x19C3C010,432259088,0x19C3C010,0x19,2,Long?,READ,1,SETTING
0x19C3D010,432263184,0x19C3D010,0x19,2,Long?,READ,,(unset)
0x19C50010,432341008,0x19C50010,0x19,3,Float?,READ,,(unset)
0x19C50012,432341010,0x19C50012,0x19,3,Float?,READ,,(unset)
0x19C50015,432341013,0x19C50015,0x19,3,Float?,READ,,(unset)
0x19C5001A,432341018,0x19C5001A,0x19,2,Long?,READ,,(unset)
0x19C5001D,432341021,0x19C5001D,0x19,3,Float?,READ,,(unset)
0x19C50020,432341024,0x19C50020,0x19,3,Float?,READ,,(unset)
0x19C50022,432341026,0x19C50022,0x19,3,Float?,READ,,(unset)
0x19C50026,432341030,0x19C50026,0x19,3,Float?,READ,,(unset)
0x19D00000,433061888,0x19D00000,0x19,2,Long?,READ,,(unset)
0x19D00028,433061928,0x19D00028,0x19,1,Integer?,READ,,(unset)
0x19D00808,433063944,0x19D00808,0x19,16,?,READ,,(unset)
0x19E00000,434110464,0x19E00000,0x19,2,Long?,READ,,(unset)
0x19E00008,434110472,0x19E00008,0x19,17,?17,READ,4,CHARGING
0x19F00000,435159040,0x19F00000,0x19,2,Long?,READ,,(unset)
0x19F00008,435159048,0x19F00008,0x19,2,Long?,READ,,(unset)
0x19F0000A,435159050,0x19F0000A,0x19,2,Long?,READ,,(unset)
0x1A100000,437256192,0x1A100000,0x1A,2,Long?,READ,,(unset)
0x1A10009A,437256346,0x1A10009A,0x1A,25,?,READ,,(unset)
0x1A400000,440401920,0x1A400000,0x1A,2,Long?,READ,,(unset)
0x1A40000C,440401932,0x1A40000C,0x1A,12,?12,READ,,(unset)
0x1A400016,440401942,0x1A400016,0x1A,12,?12,READ,,(unset)
0x1A6FE010,443539472,0x1A6FE010,0x1A,1,Integer?,READ,,(unset)
0x1A6FE018,443539480,0x1A6FE018,0x1A,1,Integer?,READ,,(unset)
0x1A6FE020,443539488,0x1A6FE020,0x1A,1,Integer?,READ,,(unset)
0x1A6FE028,443539496,0x1A6FE028,0x1A,1,Integer?,READ,,(unset)
0x1A6FE030,443539504,0x1A6FE030,0x1A,1,Integer?,READ,1,SETTING
0x1A700000,443547648,0x1A700000,0x1A,2,Long?,READ,,(unset)
0x1A70000A,443547658,0x1A70000A,0x1A,1,Integer?,READ,,(unset)
0x1A70001A,443547674,0x1A70001A,0x1A,1,Integer?,READ,,(unset)
0x1A700027,443547687,0x1A700027,0x1A,1,Integer?,READ,,(unset)
0x1AA01000,446697472,0x1AA01000,0x1A,2,Long?,READ,,(unset)
0x1AA02000,446701568,0x1AA02000,0x1A,2,Long?,READ,,(unset)
0x1AA02010,446701584,0x1AA02010,0x1A,1,Integer?,READ,,(unset)
0x1AA02011,446701585,0x1AA02011,0x1A,1,Integer?,READ,,(unset)
0x1AA02012,446701586,0x1AA02012,0x1A,1,Integer?,READ,,(unset)
0x1AA02013,446701587,0x1AA02013,0x1A,1,Integer?,READ,,(unset)
0x1AA02014,446701588,0x1AA02014,0x1A,1,Integer?,READ,,(unset)
0x1AA02015,446701589,0x1AA02015,0x1A,1,Integer?,READ,,(unset)
0x1AA02016,446701590,0x1AA02016,0x1A,1,Integer?,READ,,(unset)
0x1AA0201C,446701596,0x1AA0201C,0x1A,1,Integer?,READ,,(unset)
0x1AA02027,446701607,0x1AA02027,0x1A,1,Integer?,READ,,(unset)
0x1AA02040,446701632,0x1AA02040,0x1A,1,Integer?,READ,,(unset)
0x1AA03000,446705664,0x1AA03000,0x1A,2,Long?,READ,,(unset)
0x1AA03020,446705696,0x1AA03020,0x1A,1,Integer?,READ,,(unset)
0x1AA03023,446705699,0x1AA03023,0x1A,1,Integer?,READ,,(unset)
0x1AA03026,446705702,0x1AA03026,0x1A,1,Integer?,READ,,(unset)
0x1AA03028,446705704,0x1AA03028,0x1A,1,Integer?,READ,,(unset)
0x1AA0302B,446705707,0x1AA0302B,0x1A,1,Integer?,READ,,(unset)
0x1AA03046,446705734,0x1AA03046,0x1A,1,Integer?,READ,,(unset)
0x1AA0403E,446709822,0x1AA0403E,0x1A,2,Long?,READ,,(unset)
0x1AA04040,446709824,0x1AA04040,0x1A,1,Integer?,READ,,(unset)
0x1AA04042,446709826,0x1AA04042,0x1A,2,Long?,READ,,(unset)
0x1AE00823,450889763,0x1AE00823,0x1A,1,Integer?,READ,,(unset)
0x1AE00824,450889764,0x1AE00824,0x1A,1,Integer?,READ,,(unset)
0x1AE00825,450889765,0x1AE00825,0x1A,1,Integer?,READ,,(unset)
0x1AE00826,450889766,0x1AE00826,0x1A,1,Integer?,READ,,(unset)
0x1AE00827,450889767,0x1AE00827,0x1A,1,Integer?,READ,,(unset)
0x1AE00828,450889768,0x1AE00828,0x1A,1,Integer?,READ,,(unset)
0x1AE0082B,450889771,0x1AE0082B,0x1A,1,Integer?,READ,,(unset)
0x1AE00832,450889778,0x1AE00832,0x1A,1,Integer?,READ,,(unset)
0x1AE00842,450889794,0x1AE00842,0x1A,1,Integer?,READ,,(unset)
0x1AF00000,451936256,0x1AF00000,0x1A,2,Long?,READ,,(unset)
0x1B21B2CB,455193291,0x1B21B2CB,0x1B,12,?12,READ,,(unset)
0x1B300020,456130592,0x1B300020,0x1B,1,Integer?,READ,,(unset)
0x1B708000,460357632,0x1B708000,0x1B,2,Long?,READ,,(unset)
0x1B70801B,460357659,0x1B70801B,0x1B,23,?23,READ,,(unset)
0x1B708021,460357665,0x1B708021,0x1B,23,?23,READ,,(unset)
0x1B708023,460357667,0x1B708023,0x1B,23,?23,READ,,(unset)
0x1B70802A,460357674,0x1B70802A,0x1B,23,?23,READ,,(unset)
0x1B70802C,460357676,0x1B70802C,0x1B,23,?23,READ,,(unset)
0x1B708030,460357680,0x1B708030,0x1B,23,?23,READ,,(unset)
0x1B70A020,460365856,0x1B70A020,0x1B,44,?44,READ,,(unset)
0x1BA00000,463470592,0x1BA00000,0x1B,2,Long?,READ,,(unset)
0x1BA20000,463601664,0x1BA20000,0x1B,2,Long?,READ,,(unset)
0x1BA20010,463601680,0x1BA20010,0x1B,1,Integer?,READ,,(unset)
0x1BA20011,463601681,0x1BA20011,0x1B,1,Integer?,READ,,(unset)
0x1BA20012,463601682,0x1BA20012,0x1B,1,Integer?,READ,,(unset)
0x1BA20013,463601683,0x1BA20013,0x1B,1,Integer?,READ,,(unset)
0x1BA20018,463601688,0x1BA20018,0x1B,1,Integer?,READ,,(unset)
0x1BA2001F,463601695,0x1BA2001F,0x1B,1,Integer?,READ,,(unset)
0x1BA20020,463601696,0x1BA20020,0x1B,1,Integer?,READ,,(unset)
0x1BA20021,463601697,0x1BA20021,0x1B,1,Integer?,READ,,(unset)
0x1BA20022,463601698,0x1BA20022,0x1B,1,Integer?,READ,,(unset)
0x1BA20026,463601702,0x1BA20026,0x1B,1,Integer?,READ,,(unset)
0x1BA20028,463601704,0x1BA20028,0x1B,1,Integer?,READ,,(unset)
0x1BA2002A,463601706,0x1BA2002A,0x1B,1,Integer?,READ,,(unset)
0x1BA20030,463601712,0x1BA20030,0x1B,1,Integer?,READ,,(unset)
0x1BA20036,463601718,0x1BA20036,0x1B,1,Integer?,READ,,(unset)
0x1BA2003A,463601722,0x1BA2003A,0x1B,1,Integer?,READ,,(unset)
0x1BA2003B,463601723,0x1BA2003B,0x1B,1,Integer?,READ,,(unset)
0x1BA21014,463605780,0x1BA21014,0x1B,1,Integer?,READ,,(unset)
0x1BA21019,463605785,0x1BA21019,0x1B,1,Integer?,READ,,(unset)
0x1BA21021,463605793,0x1BA21021,0x1B,1,Integer?,READ,,(unset)
0x1BA21022,463605794,0x1BA21022,0x1B,1,Integer?,READ,,(unset)
0x1BA21023,463605795,0x1BA21023,0x1B,1,Integer?,READ,,(unset)
0x1BA21026,463605798,0x1BA21026,0x1B,1,Integer?,READ,,(unset)
0x1BA21028,463605800,0x1BA21028,0x1B,1,Integer?,READ,,(unset)
0x1BA21033,463605811,0x1BA21033,0x1B,1,Integer?,READ,,(unset)
0x1BA22038,463609912,0x1BA22038,0x1B,1,Integer?,READ,,(unset)
0x1BA22039,463609913,0x1BA22039,0x1B,1,Integer?,READ,,(unset)
0x1BA24000,463618048,0x1BA24000,0x1B,2,Long?,READ,,(unset)
0x1BA24010,463618064,0x1BA24010,0x1B,1,Integer?,READ,,(unset)
0x1BA24015,463618069,0x1BA24015,0x1B,1,Integer?,READ,,(unset)
0x1BA24019,463618073,0x1BA24019,0x1B,1,Integer?,READ,,(unset)
0x1BA24024,463618084,0x1BA24024,0x1B,1,Integer?,READ,,(unset)
0x1BA24025,463618085,0x1BA24025,0x1B,1,Integer?,READ,,(unset)
0x1BA24027,463618087,0x1BA24027,0x1B,1,Integer?,READ,,(unset)
0x1BA24029,463618089,0x1BA24029,0x1B,1,Integer?,READ,,(unset)
0x1BA2402B,463618091,0x1BA2402B,0x1B,1,Integer?,READ,,(unset)
0x1BA2402D,463618093,0x1BA2402D,0x1B,12,?12,READ,,(unset)
0x1BA24035,463618101,0x1BA24035,0x1B,1,Integer?,READ,,(unset)
0x1BA24037,463618103,0x1BA24037,0x1B,1,Integer?,READ,,(unset)
0x1BA2403A,463618106,0x1BA2403A,0x1B,1,Integer?,READ,,(unset)
0x1C000000,469762048,0x1C000000,0x1C,2,Long?,READ,,(unset)
0x1C000020,469762080,0x1C000020,0x1C,3,Float?,READ,,(unset)
0x1C200000,471859200,0x1C200000,0x1C,2,Long?,READ,,(unset)
0x1C20002E,471859246,0x1C20002E,0x1C,1,Integer?,READ,,(unset)
0x1C20003A,471859258,0x1C20003A,0x1C,1,Integer?,READ,,(unset)
0x1CB00000,481296384,0x1CB00000,0x1C,2,Long?,READ,,(unset)
0x1CB0001D,481296413,0x1CB0001D,0x1C,17,?17,READ,,(unset)
0x1CB00020,481296416,0x1CB00020,0x1C,12,?12,READ,,(unset)
0x1CB00042,481296450,0x1CB00042,0x1C,12,?12,READ,,(unset)
0x1CB000B0,481296560,0x1CB000B0,0x1C,1,Integer?,READ,,(unset)
0x1CB0011C,481296668,0x1CB0011C,0x1C,12,?12,READ,,(unset)
0x1CB0011E,481296670,0x1CB0011E,0x1C,12,?12,READ,,(unset)
0x1CB00120,481296672,0x1CB00120,0x1C,12,?12,READ,,(unset)
0x1CB00126,481296678,0x1CB00126,0x1C,12,?12,READ,,(unset)
0x1CB0012C,481296684,0x1CB0012C,0x1C,12,?12,READ,,(unset)
0x1CB00132,481296690,0x1CB00132,0x1C,12,?12,READ,,(unset)
0x1CB0013C,481296700,0x1CB0013C,0x1C,12,?12,READ,,(unset)
0x1CB0013E,481296702,0x1CB0013E,0x1C,12,?12,READ,,(unset)
0x1CB00140,481296704,0x1CB00140,0x1C,12,?12,READ,,(unset)
0x1CB00143,481296707,0x1CB00143,0x1C,12,?12,READ,,(unset)
0x1CB00145,481296709,0x1CB00145,0x1C,12,?12,READ,,(unset)
0x1CB00148,481296712,0x1CB00148,0x1C,12,?12,READ,,(unset)
0x1CB0014D,481296717,0x1CB0014D,0x1C,12,?12,READ,,(unset)
0x1CB00154,481296724,0x1CB00154,0x1C,12,?12,READ,,(unset)
0x1CB00162,481296738,0x1CB00162,0x1C,12,?12,READ,,(unset)
0x1CB00168,481296744,0x1CB00168,0x1C,12,?12,READ,,(unset)
0x1CB0016C,481296748,0x1CB0016C,0x1C,12,?12,READ,,(unset)
0x1CB00170,481296752,0x1CB00170,0x1C,12,?12,READ,,(unset)
0x1CB00174,481296756,0x1CB00174,0x1C,12,?12,READ,,(unset)
0x1CB00178,481296760,0x1CB00178,0x1C,12,?12,READ,,(unset)
0x1CB0017C,481296764,0x1CB0017C,0x1C,12,?12,READ,,(unset)
0x1CF709B6,485951926,0x1CF709B6,0x1C,1,Integer?,READ,,(unset)
0x1D100000,487587840,0x1D100000,0x1D,2,Long?,READ,,(unset)
0x1D100008,487587848,0x1D100008,0x1D,12,?12,READ,,(unset)
0x1D10000C,487587852,0x1D10000C,0x1D,12,?12,READ,,(unset)
0x1D100010,487587856,0x1D100010,0x1D,12,?12,READ,,(unset)
0x1D100013,487587859,0x1D100013,0x1D,12,?12,READ,,(unset)
0x1D10001C,487587868,0x1D10001C,0x1D,12,?12,READ,,(unset)
0x1D10001E,487587870,0x1D10001E,0x1D,12,?12,READ,,(unset)
0x1D100020,487587872,0x1D100020,0x1D,12,?12,READ,,(unset)
0x1D100026,487587878,0x1D100026,0x1D,12,?12,READ,,(unset)
0x1D100034,487587892,0x1D100034,0x1D,12,?12,READ,,(unset)
0x1D100036,487587894,0x1D100036,0x1D,12,?12,READ,,(unset)
0x1D100038,487587896,0x1D100038,0x1D,12,?12,READ,,(unset)
0x1D10003A,487587898,0x1D10003A,0x1D,12,?12,READ,,(unset)
0x1D301000,489689088,0x1D301000,0x1D,2,Long?,READ,,(unset)
0x1D301010,489689104,0x1D301010,0x1D,2,Long?,READ,,(unset)
0x1D301012,489689106,0x1D301012,0x1D,2,Long?,READ,,(unset)
0x1D301014,489689108,0x1D301014,0x1D,2,Long?,READ,,(unset)
0x1D301015,489689109,0x1D301015,0x1D,2,Long?,READ,,(unset)
0x1D301016,489689110,0x1D301016,0x1D,2,Long?,READ,,(unset)
0x1D301017,489689111,0x1D301017,0x1D,2,Long?,READ,,(unset)
0x1D301018,489689112,0x1D301018,0x1D,2,Long?,READ,,(unset)
0x1D301019,489689113,0x1D301019,0x1D,2,Long?,READ,,(unset)
0x1D30101A,489689114,0x1D30101A,0x1D,2,Long?,READ,,(unset)
0x1D30101B,489689115,0x1D30101B,0x1D,2,Long?,READ,,(unset)
0x1D30101C,489689116,0x1D30101C,0x1D,2,Long?,READ,,(unset)
0x1D30101D,489689117,0x1D30101D,0x1D,2,Long?,READ,,(unset)
0x1D30101E,489689118,0x1D30101E,0x1D,2,Long?,READ,,(unset)
0x1D301020,489689120,0x1D301020,0x1D,2,Long?,READ,,(unset)
0x1D301022,489689122,0x1D301022,0x1D,2,Long?,READ,,(unset)
0x1D301023,489689123,0x1D301023,0x1D,2,Long?,READ,,(unset)
0x1D301024,489689124,0x1D301024,0x1D,2,Long?,READ,,(unset)
0x1D301025,489689125,0x1D301025,0x1D,2,Long?,READ,,(unset)
0x1D301026,489689126,0x1D301026,0x1D,2,Long?,READ,,(unset)
0x1D301027,489689127,0x1D301027,0x1D,2,Long?,READ,,(unset)
0x1D301028,489689128,0x1D301028,0x1D,2,Long?,READ,,(unset)
0x1D301029,489689129,0x1D301029,0x1D,2,Long?,READ,,(unset)
0x1D30102A,489689130,0x1D30102A,0x1D,2,Long?,READ,,(unset)
0x1D30102B,489689131,0x1D30102B,0x1D,2,Long?,READ,,(unset)
0x1D30102C,489689132,0x1D30102C,0x1D,2,Long?,READ,,(unset)
0x1D30102D,489689133,0x1D30102D,0x1D,2,Long?,READ,,(unset)
0x1D30102E,489689134,0x1D30102E,0x1D,2,Long?,READ,,(unset)
0x1D30102F,489689135,0x1D30102F,0x1D,2,Long?,READ,,(unset)
0x1D301030,489689136,0x1D301030,0x1D,2,Long?,READ,,(unset)
0x1D301031,489689137,0x1D301031,0x1D,2,Long?,READ,,(unset)
0x1D301032,489689138,0x1D301032,0x1D,2,Long?,READ,,(unset)
0x1D301033,489689139,0x1D301033,0x1D,2,Long?,READ,,(unset)
0x1D301034,489689140,0x1D301034,0x1D,2,Long?,READ,,(unset)
0x1D301035,489689141,0x1D301035,0x1D,2,Long?,READ,,(unset)
0x1D301037,489689143,0x1D301037,0x1D,2,Long?,READ,,(unset)
0x1D301038,489689144,0x1D301038,0x1D,2,Long?,READ,,(unset)
0x1D303000,489697280,0x1D303000,0x1D,2,Long?,READ,,(unset)
0x1D303010,489697296,0x1D303010,0x1D,2,Long?,READ,,(unset)
0x1D303012,489697298,0x1D303012,0x1D,2,Long?,READ,,(unset)
0x1D303014,489697300,0x1D303014,0x1D,2,Long?,READ,,(unset)
0x1D303016,489697302,0x1D303016,0x1D,2,Long?,READ,,(unset)
0x1D303018,489697304,0x1D303018,0x1D,2,Long?,READ,,(unset)
0x1D30301C,489697308,0x1D30301C,0x1D,2,Long?,READ,,(unset)
0x1D303020,489697312,0x1D303020,0x1D,2,Long?,READ,,(unset)
0x1D303024,489697316,0x1D303024,0x1D,2,Long?,READ,,(unset)
0x1D303028,489697320,0x1D303028,0x1D,2,Long?,READ,,(unset)
0x1D30302C,489697324,0x1D30302C,0x1D,2,Long?,READ,,(unset)
0x1D303030,489697328,0x1D303030,0x1D,2,Long?,READ,,(unset)
0x1D303034,489697332,0x1D303034,0x1D,2,Long?,READ,,(unset)
0x1D303038,489697336,0x1D303038,0x1D,2,Long?,READ,,(unset)
0x1D30303A,489697338,0x1D30303A,0x1D,2,Long?,READ,,(unset)
0x1D30303C,489697340,0x1D30303C,0x1D,2,Long?,READ,,(unset)
0x1D30303D,489697341,0x1D30303D,0x1D,2,Long?,READ,,(unset)
0x1D30303E,489697342,0x1D30303E,0x1D,2,Long?,READ,,(unset)
0x1D303040,489697344,0x1D303040,0x1D,2,Long?,READ,,(unset)
